Program,Service,Activity,Expense/Revenue,Category Name,Sub-Category Name,Commitment item,Amount,Year
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - Construction,"12,092.00",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - Durable Goods,"1,575,341.60",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - Electrical,379.10,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - Fencing,594.00,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - Fire Alarm System,989.70,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - Garbage,"3,990,516.55",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - General,"249,373.04",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - Grass Cutting,356.75,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - Heating & Air Cond,863.70,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - Janitorial,"19,899.93",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - Machinery & Equip,"63,166.32",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - Monitoring Systems,"7,926.04",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - Plumbing,324.30,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - Recyling,"2,846,723.15",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - Sso,"2,907,981.14",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - Voice Comm Sys,"9,037.92",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Contracted Services - Yardwaste,"1,705,582.52",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Contribution To Reserves/Reserve Funds,Contribution To Reserves/Reserve Funds,Contrib.To Reserve Funds,"1,895,629.05",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Contribution To Reserves/Reserve Funds,Contribution To Reserves/Reserve Funds,Contributions To Insurance Reserve Fund,"228,316.09",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Salt,De - Icers,"1,321.00",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Benefits,Benefits,Dental Plan,"169,178.44",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Materials,Electrical Supplies,"1,508.20",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Materials,Emergency Services Supplies,243.50,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Benefits,Benefits,Employment Insurance,"90,438.13",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Benefits,Benefits,Employment Insurance Rebate,728.00,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Food & Beverage,Food & Non-Alcoholic Beverages,911.30,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Food & Beverage,Food Costs,0.00,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Materials,Footwear,"12,879.89",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Benefits,Allowances,Fringe Benefits To Be Distributed,0.00,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Salaries,Permanent Salaries,Full Time - Regular Pay Sap,"5,763,968.50",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Equipment,Furn & Fixtures,Furnishings,849.04,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Equipment,Equipment,General Equipment,"4,936.51",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Benefits,Benefits,Group Life Insurance,"49,183.07",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Office Supplies,Health & Safety Supplies,389.60,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Materials,Heating & Air Conditioning Supplies,494.40,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Energy,Hydro,"65,834.31",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - 311 Customer Service,"448,253.34",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Administration Charges,"548,275.75",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Copying,"1,704.00",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Corp. Info. And Communication Serv,"59,299.46",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Facilities Maintenance Services,"14,636.51",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Fleet Flat Rate Maintenance Charge,"1,543,491.11",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Fleet Miscellaneous Charges,"189,097.73",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Fleet Short-Term Rentals,"8,570.70",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Internal Audit Services,"6,782.67",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Legal Services,"60,828.86",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Municipal Licensing And Standards,0.00,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Other Services,"52,926.38",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Overhead Chgs To Non-Levy Op,"23,376.16",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - PPF&A,"310,178.69",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Postage & Courier,"5,644.50",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Printing,"4,856.62",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Recreation And Culture,835.74,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Telecom & Network Services,"22,021.70",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Transportation Services,382.46,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - User Hardware & Operational System,"258,628.97",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC- Fleet Fuel Costs,"225,954.37",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC- Rental-City Facilities,"65,923.70",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Materials,Janitorial Supplies,286.90,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Materials,Locks,335.10,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Benefits,Benefits,Long Term Disability,"180,943.94",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Equipment,Equipment,M & E - Hand Tools,677.01,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Managed Print Charges,"37,179.55",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Food & Beverage,Meal Allow.(Non-Travel),234.85,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Services,Membership Fees,"6,876.38",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,General Travel,Metrage-Operational (Intown),"4,109.63",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Supplies,Miscellaneous Materials & Supplies,"12,481.00",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Energy,Natural Gas,"9,176.99",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Energy,Natural Gas-Vehicles,"168,362.81",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Telecommnuncation,Network Equipment Including Cabling,297.80,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Benefits,Benefits,Ontario Health Tax,"128,372.38",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Services,Other Expenses,"8,262.70",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Office Supplies,Other Office Material &Minor Furnishing,102.19,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Services,Other Professional And Technical Service,"57,803.37",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Rentals,Pager/Radio Rentals,0.00,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,General Travel,Parking Expenses (Intown),"2,247.86",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Parts,Parts - Machinery & Equipment,"1,005.40",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Parts,Parts - Mobile Equipment,173.04,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Benefits,Benefits,Pension Plan (OMERS),"634,664.82",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Salaries,Permanent Salaries,Permanent - Overtime Sap,"263,275.81",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Salaries,Permanent Salaries,Permanent - Shift Bonus Sap,"19,656.13",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Contracted Services,Pest Control,194.80,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Service And Rent,Services,Photo/Video Services,96.00,
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Office Supplies,"Photocopy, Fax And Printer Supplies","1,301.34",
Solid Waste Management Services,Solid Waste Collection & Transfer,Garbage (C&T),Expenses,Materials & Supplies,Materials,Plumbing Supplies,379.10,
